bill_number,session,summary,keywords,authors,coauthors,sponsors,cosponsors,house_committee,hc_status,senate_committee,sc_status,bill_url
SB 336,83R,Relating to the qualifications for appointment as a medical examiner.,County Government--Employees/Officers (I0095); Occupational Regulation--Health Occupations (I0540),RodrÃ­guez,,Moody,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB336
SB 337,83R,Relating to coordination of services provided by Medicaid managed care organizations and certain community centers and local mental health or mental retardation authorities.,Human Services--Medical Assistance (I0905); Mental Health & Substance Abuse (I0019); COMMUNITY CENTERS (S0483); MANAGED CARE (S0454); MEDICAID (S4885); HEALTH & HUMAN SERVICES COMMISSION (V0177),RodrÃ­guez,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB337
SB 338,83R,Relating to the liability of certain social workers who provide volunteer health care services to charitable organizations.,Charitable & Nonprofit Organizations (I0055); Civil Remedies & Liabilities (I0065); Disaster Preparedness & Relief (I0211); Health Care Providers (I0387); SOCIAL WORK & SOCIAL WORKERS (S0030); VOLUNTEERS (S1314),RodrÃ­guez,,Farrar,,Judiciary & Civil Jurisprudence,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB338
SB 339,83R,Relating to the health professions resource center.,"Health Care Providers (I0387); Occupational Regulation--Health Occupations (I0540); BORDER (S0045); SOCIAL WORK & SOCIAL WORKERS (S0030); SOCIAL WORKER EXAMINERS, STATE BOARD OF (V0289); STATEWIDE HEALTH COORDINATING COUNCIL (V0090)",RodrÃ­guez,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB339
SB 340,83R,Relating to administrative penalties assessed by the Texas Workforce Commission against certain employers for failure to pay wages.,"Labor--Wages (I0485); WORKFORCE COMMISSION, TEXAS (V0470)",Rodríguez,Van de Putte,"González, Mary",,Economic & Small Business Development,Out of committee,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB340
SB 341,83R,Relating to rest breaks for employees of certain contractors with a governmental entity; providing an administrative penalty.,"Labor--Health & Safety (I0490); Purchasing--General (I0642); Purchasing--Local (I0644); Purchasing--State (I0643); State Agencies, Boards & Commissions (I0749); BUILDING CONSTRUCTION (S0426); CHILD LABOR (S0000); CONTRACTORS & SUBCONTRACTORS (S2563)",RodrÃ­guez,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB341
SB 402,83R,Relating to the regulation of the practice of physical therapy.,Occupational Regulation--Health Occupations (I0540); PHYSICAL THERAPISTS (S6112),RodrÃ­guez,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB402
SB 455,83R,Relating to the expansion of eligibility for medical assistance to certain persons under the federal Patient Protection and Affordable Care Act and the application and eligibility determination processes for medical assistance and other programs.,Health Care Providers (I0387); Health--General (I0385); Human Services--General (I0920); Human Services--Medical Assistance (I0905); PATIENT PROTECTION & AFFORDABLE CARE ACT (P0554); HEALTH & HUMAN SERVICES COMMISSION (V0177),RodrÃ­guez,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB455
SB 456,83R,Relating to building code standards for new residential construction in the unincorporated area of a county.,County Government--Land Use & Zoning (I0098); Housing--General (I0405); Safety (I0740); Utilities--General (I0830); BUILDING CONSTRUCTION (S0426),RodrÃ­guez,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB456
SB 457,83R,Relating to the confidentiality of certain autopsy records.,Health--General (I0385); Occupational Regulation--Health Occupations (I0540); Open Records (I0548); AUTOPSIES (S8855); ATTORNEY GENERAL (V2811),Rodríguez,,Márquez,,Criminal Jurisprudence,Out of committee,Open Government,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB457
SB 458,83R,Relating to certain motor vehicle records excepted from disclosure under the Public Information Act.,Open Records (I0548); Protection of Personal Information (I0003); Vehicles & Traffic--General (I0865),Rodríguez,,Márquez,,Government Efficiency & Reform,Out of committee,Open Government,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB458
SB 459,83R,"Relating to the sale, installation, storage, transportation, and disposal of scrap, unsafe, or used tires; providing a civil penalty; creating an offense.","Business & Commerce--General (I0050); Environment--Solid Waste (I0330); Transportation--Miscellaneous (I0824); Vehicles & Traffic--Equipment (I0855); TIRES (S9805); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",RodrÃ­guez,Eltife; Garcia; Lucio; Seliger; Uresti; Zaffirini,Isaac; Raymond,,Environmental Regulation,Out of committee,Transportation,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB459
SB 461,83R,Relating to development regulations for certain unincorporated areas located near the Tornillo-Guadalupe Port of Entry; providing a penalty.,EL PASO COUNTY (G0873); MEXICO (G2781); TORNILLO-GUADALUPE PORT OF ENTRY (G0478); UNITED MEXICAN STATES (G0156); UNITED STATES (G0310); Business & Commerce--General (I0050); County Government--Land Use & Zoning (I0098); BORDER (S0045),RodrÃ­guez,,,,,,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB461
SB 523,83R,Relating to the issuance of permits for dairy farming in certain areas of the state.,Agriculture (I0020); Animals (I0035); Health--Other Diseases & Medical Conditions (I0383); PERMITS (S0011),RodrÃ­guez,,,,,,"Agriculture, Rural Affairs & Homeland Security",In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB523
SB 524,83R,Relating to a study regarding the prohibition of dairy farming in certain areas of the state.,"Agriculture (I0020); Animals (I0035); Health--General (I0385); ANIMAL HEALTH COMMISSION, TEXAS (V0000); STATE HEALTH SERVICES, DEPARTMENT OF (V0463)",RodrÃ­guez,,,,Agriculture & Livestock,In committee,"Agriculture, Rural Affairs & Homeland Security",Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB524
SB 525,83R,Relating to physical activity requirements for students in public schools.,Education--Primary & Secondary--Curriculum (I0228); Education--School Districts (I0220); Minors--Health & Safety (I0533),RodrÃ­guez,,,,,,Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB525
SB 526,83R,Relating to a prohibition on certain law enforcement inquiries regarding the nationality or immigration status of a victim of or witness to a criminal offense.,Aliens (I0032); Criminal Procedure--General (I0208); Law Enforcement (I0510); CRIME VICTIMS (S0046); IMMIGRATION LAW (S0674); PEACE OFFICERS (S0007); WITNESSES (S0015),RodrÃ­guez,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB526
SB 527,83R,Relating to the detention by local law enforcement agencies of certain persons subject to federal immigration detainers.,Aliens (I0032); Corrections--Jails & Prisons (I0092); Criminal Procedure--General (I0208); Law Enforcement (I0510); IMMIGRATION LAW (S0674),RodrÃ­guez,,,,,,"Agriculture, Rural Affairs & Homeland Security",In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB527
SB 528,83R,Relating to examination requirements for wards and proposed wards in certain guardianship matters.,Probate--Guardians & Related Trusts (I0589); GUARDIANS & WARDS (S0301); INCAPACITATED PERSONS (S0353); PHYSICIANS (S1282); PSYCHOLOGISTS (S2025),RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB528
SB 538,83R,Relating to the repeal of the offense of homosexual conduct.,Crimes--Against Morals (I0180); Crimes--Against Persons--Sexual (I0171); HOMOSEXUALITY (S0055); SEX EDUCATION (S0827); SEXUAL ORIENTATION (S0085),RodrÃ­guez,Ellis,,,,,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB538
SB 579,83R,Relating to authorizing the issuance of revenue bonds to fund capital projects on the El Paso campus of the Texas Tech University Health Sciences Center.,Education--Higher--Finance (I0232); Education--Higher--Health Institutions (I0237); BONDS (S6060); TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER AT EL PASO (U0176); TEXAS TECH UNIVERSITY SYSTEM (U0027),RodrÃ­guez,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB579
SB 580,83R,Relating to license examination attempt limits for physicians.,Health Care Providers (I0387); Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282),RodrÃ­guez,Deuell,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB580
SB 647,83R,"Relating to guardianships, including the assessment and payment of attorney's fees and other court costs in guardianships, and to court-created management trusts for persons who have physical disabilities or who are incapacitated.","Courts--General (I0160); Disabilities, Persons with (I0380); Electronic Information Systems (I0311); Lawyers (I0515); Probate--Guardians & Related Trusts (I0589); GUARDIANS & WARDS (S0301); INCAPACITATED PERSONS (S0353); MEDIATION, DISPUTE RESOLUTION, & ARBITRATION (S8683)",RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB647
SB 648,83R,Relating to trusts.,Electronic Information Systems (I0311); Property Interests--Trusts (I0008); TRUSTS (S1018),RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB648
SB 649,83R,Relating to the exemption of certain property from seizure by creditors.,Probate--Wills & Admin of Estates (I0590); Property Interests--Personal Property (I0600); Retirement Systems--General (I0725),RodrÃ­guez,,"Thompson, Senfronia",,Pensions,Out of committee,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB649
SB 650,83R,Relating to the continuation of title insurance coverage of certain transferred property.,"Insurance--Fire, Allied Lines & Home (I0430); Insurance--Property & Casualty (I0442); Property Interests--Real Property (I0595); GIFTS & DONATIONS (S0122)",RodrÃ­guez,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB650
SB 651,83R,Relating to a medical power of attorney.,Health--General (I0385); Health--Other Diseases & Medical Conditions (I0383); Probate--Durable Power of Attorney (I0591); Probate--Guardians & Related Trusts (I0589),RodrÃ­guez,,"Thompson, Senfronia",,Judiciary & Civil Jurisprudence,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB651
SB 729,83R,Relating to the creation of the State Supported Living Center Realignment Commission.,"Governor (I0375); State Agencies, Boards & Commissions--Newly Proposed (I0773); Sunset--Recommended Reviews (I0018); ASSISTED LIVING FACILITIES (S0617); LIEUTENANT GOVERNOR (S0096); AGING & DISABILITY SERVICES, DEPARTMENT OF (V0462); HEALTH & HUMAN SERVICES COMMISSION (V0177); STATE SUPPORTED LIVING CENTER REALIGNMENT COMMISSION (V0893)",RodrÃ­guez,Deuell,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB729
SB 739,83R,Relating to authorizing fees deducted from court registry funds.,County Government--Finance (I0097); County Government--General (I0096); Courts--County & Statutory (I0115); Fees & Other Nontax Revenue--Local (I0361),RodrÃ­guez,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB739
SB 740,83R,Relating to required workers' compensation insurance coverage for building and construction contractors.,Labor--Workers' Compensation (I0470); BUILDING CONSTRUCTION (S0426); CONTRACTORS & SUBCONTRACTORS (S2563),RodrÃ­guez,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB740
SB 741,83R,Relating to the period during which an employee may file a claim for unpaid wages with the Texas Workforce Commission.,"Labor--Wages (I0485); WORKFORCE COMMISSION, TEXAS (V0470)",RodrÃ­guez,Garcia,,,,,Economic Development,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB741
SB 790,83R,Relating to administrative fees assessed when certain charges are dismissed.,Courts--General (I0160); Fees & Other Nontax Revenue--Local (I0361); Vehicles & Traffic--Driver's Licenses (I0840); Vehicles & Traffic--Equipment (I0855); Vehicles & Traffic--Vehicle Registration (I0845),RodrÃ­guez,,,,,,Transportation,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB790
SB 855,83R,"Relating to the use of El Paso Mission Valley specialty license plate fees for the preservation and rehabilitation of the Socorro, San Elizario, and Ysleta Missions.","Historic Preservation & Museums (I0392); Vehicles & Traffic--Vehicle Registration (I0845); LICENSE PLATES (S9823); HISTORICAL COMMISSION, TEXAS (V0238)",RodrÃ­guez,,,,,,Transportation,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB855
SB 856,83R,Relating to the administration and management of elections and public information of the El Paso County Water Improvement District No. 1.,EL PASO COUNTY WATER IMPROVEMENT DISTRICT NO. 1 (D0436); Special Districts & Authorities--Water & Utility (I0755),Rodríguez,,Márquez,,Natural Resources,Out of committee,Natural Resources,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB856
SB 911,83R,Relating to decedents' estates.,Probate--Wills & Admin of Estates (I0590),RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB911
SB 1037,83R,Relating to the education requirements for a notary public; authorizing a fee.,Notaries (I0538); Occupational Regulation--Other Trades & Professions (I0541); SECRETARY OF STATE (V0042),RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1037
SB 1038,83R,Relating to the disclosure by public institutions of higher education of the identity of private sponsors of certain research.,Education--Higher--Faculty (I0236); Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); RESEARCH & DEVELOPMENT (S0135),RodrÃ­guez,,,,,,Higher Education,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1038
SB 1039,83R,Relating to the report by the Water Conservation Advisory Council on progress made in water conservation in this state.,Water--Development (I0875); Water--General (I0885); WATER--CONSERVATION (S0496); WATER CONSERVATION ADVISORY COUNCIL (V0629),RodrÃ­guez,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1039
SB 1042,83R,Relating to authorizing the issuance of revenue bonds to fund an interdisciplinary research facility at The University of Texas at El Paso.,Education--Higher--Finance (I0232); Education--Higher--Institutions & Programs (I0223); Education--Higher--Tuition (I0233); BONDS (S6060); UNIVERSITY OF TEXAS AT EL PASO (U0019); UNIVERSITY OF TEXAS SYSTEM (U0045),RodrÃ­guez,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1042
SB 1043,83R,Relating to access to personal information about jurors in a criminal trial.,Courts--Juries (I0145); Criminal Procedure--Defense Counsel (I0207); Criminal Procedure--General (I0208); Criminal Procedure--Trial (I0204); Protection of Personal Information (I0003),RodrÃ­guez,,,,,,Criminal Justice,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1043
SB 1044,83R,"Relating to access to criminal history record information by certain entities, including certain local government corporations, public defender's offices, and the office of capital writs, and to an exemption for those offices from fees imposed for processing inquiries for that information.","Crimes--Capital Punishment (I0195); Criminal Procedure--Defense Counsel (I0207); Criminal Procedure--General (I0208); Fees & Other Nontax Revenue--State (I0362); CRIMINAL RECORDS (S0008); CAPITAL WRITS, OFFICE OF (V1008); PUBLIC SAFETY, DEPARTMENT OF (V0251)",RodrÃ­guez,,Walle; Moody,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1044
SB 1045,83R,Relating to an evaluation of the state supported living center system.,"Aging (I0015); Disabilities, Persons with (I0380); Mental Health & Substance Abuse (I0019); ASSISTED LIVING FACILITIES (S0617); AGING & DISABILITY SERVICES, DEPARTMENT OF (V0462); HEALTH & HUMAN SERVICES COMMISSION (V0177)",RodrÃ­guez,,,,,,Health & Human Services,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1045
SB 1046,83R,Relating to the authority of certain municipalities and counties to regulate subdivisions in the exterritorial jurisdiction of a municipality by agreement.,City Government--Land Use & Zoning (I0064); County Government--Land Use & Zoning (I0098); BORDER (S0045),RodrÃ­guez,,Pickett,,International Trade & Intergovernmental Affairs,Out of committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1046
SB 1082,83R,Relating to eligibility requirements for certain applicants for a license to practice medicine.,"Health Care Providers (I0387); Occupational Regulation--Health Occupations (I0540); PHYSICIANS (S1282); MEDICAL BOARD, TEXAS (V0644)",RodrÃ­guez; Deuell,,Zerwas,,Public Health,Out of committee,Health & Human Services,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1082
SB 1083,83R,Relating to an appeal from an interlocutory order of certain courts.,Civil Remedies & Liabilities (I0065); Courts--County & Statutory (I0115),RodrÃ­guez,,Lewis,,Judiciary & Civil Jurisprudence,Out of committee,Jurisprudence,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1083
SB 1132,83R,Relating to certain gaming conducted in this state by federally recognized Indian tribes on tribal land.,"Amusements, Games, Sports (I0034); GAMBLING (S1232); NATIVE AMERICANS (S0441)",RodrÃ­guez,,,,,,Finance,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1132
SB 1133,83R,Relating to contributions to certain fire and police pension funds.,Retirement Systems--County & District (I0731); Retirement Systems--Police & Firefighters (I0730); EMPLOYEE BENEFITS & LEAVE (S0452),RodrÃ­guez,,Pickett,,Pensions,Out of committee,State Affairs,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1133
SB 1227,83R,Relating to the creation of an on-bill repayment program to encourage improvements to real property related to water efficiency; authorizing a fee.,"Property Interests--Mortgages & Liens (I0605); Utilities--Water & Sewer (I0002); LOANS (S0117); ENVIRONMENTAL QUALITY, TEXAS COMMISSION ON (V0334)",RodrÃ­guez,,,,,,Natural Resources,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1227
SB 1239,83R,Relating to distributed renewable generation and compensation for excess electricity generated by distributed renewable generation.,City Government--Utilities (I0068); Energy--General (I0315); Utilities--Electric (I0831); Utilities--General (I0830); RENEWABLE ENERGY (S0611),RodrÃ­guez,Garcia,,,,,Business & Commerce,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1239
SB 1257,83R,Relating to a settlement in a contested case involving an integrated utility operating outside of ERCOT in areas of the Western Electricity Coordinating Council.,Utilities--Electric (I0831); Utilities--General (I0830); ELECTRIC RELIABILITY COUNCIL OF TEXAS (ERCOT) (V0167); PUBLIC UTILITY COMMISSION (V0023),RodrÃ­guez,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1257
SB 1259,83R,Relating to the enforcement of an order to pay child support by contempt and the awarding of costs and fees in certain proceedings.,Family--Child Support (I0352),RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1259
SB 1260,83R,Relating to the enforcement of spousal maintenance agreements and property distribution agreements incident to divorce or annulment.,Family--Marriage Relationship (I0350); Property Interests--General (I0620); ALIMONY (S2255); DIVORCE (S3940),RodrÃ­guez,,,,,,Jurisprudence,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1260
SB 1261,83R,Relating to certain procedures in certain civil actions.,Civil Remedies & Liabilities (I0065); Courts--Personnel (I0155); Family--Marriage Relationship (I0350); Retirement Systems--General (I0725); DIVORCE (S3940); SUPREME COURT (V0311),RodrÃ­guez,,,,,,State Affairs,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1261
SB 1262,83R,Relating to the housing authorities in certain municipalities and counties.,City Government--General (I0060); County Government--General (I0096); Housing--General (I0405),RodrÃ­guez,,,,Urban Affairs,In committee,Intergovernmental Relations,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1262
SB 1281,83R,"Relating to mechanic's, contractor's, or materialman's liens.",Property Interests--Mortgages & Liens (I0605); Property Interests--Real Property (I0595); AGRICULTURAL LIENS (S0375); CONTRACTORS & SUBCONTRACTORS (S2563); CONTRACTORS' LIENS (S0357); MATERIALMEN'S LIENS (S0885); MECHANICS' LIENS (S0884),RodrÃ­guez,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1281
SB 1359,83R,Relating to a prohibition of foods containing trans fat.,Health--General (I0385); FOOD (S0761),RodrÃ­guez,,,,,,Business & Commerce,In committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1359
SB 1360,83R,Relating to the punishment for the offense of tampering with a witness and the evidence that may be offered to show that offense.,Crimes--Miscellaneous (I0200); Family--Family Violence (I0353); EVIDENCE (S0250); WITNESSES (S0015),RodrÃ­guez,,Herrero; Lucio III; Villalba,,Criminal Jurisprudence,Out of committee,Criminal Justice,Out of committee,http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=83R&Bill=SB1360
