people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
20834,"John Talley",John,,Talley,,,2,R,1,Rep,HD-033,45034919,181927,,John_Talley,663780,0
20835,"John Waldron",John,,Waldron,,,1,D,1,Rep,HD-077,39828156,170655,,John_Waldron,579458,0
20873,"Jeff Boatman",Jeff,,Boatman,,,2,R,1,Rep,HD-067,45035003,182003,,Jeff_Boatman,663920,0
20877,"Melissa Provenzano",Melissa,,Provenzano,,,1,D,1,Rep,HD-079,45035034,182035,,Melissa_Provenzano,663971,0
20878,"Trish Ranson",Trish,,Ranson,,,1,D,1,Rep,HD-034,45034920,181928,,Trish_Ranson,663782,0
20879,"Cynthia Roe",Cynthia,Jo,Roe,,,2,R,1,Rep,HD-042,45034946,181952,,Cynthia_Roe,663814,0
20880,"Judd Strom",Judd,,Strom,,,2,R,1,Rep,HD-010,45034842,181862,,Judd_Strom,663655,0
20881,"Mark Vancuren",Mark,,Vancuren,,,2,R,1,Rep,HD-074,45035023,182024,,Mark_Vancuren,663959,0
20886,"Trey Caldwell","Hurchel ",T.,Caldwell,,Trey,2,R,1,Rep,HD-063,45034992,152383,,Hurchel_T._Caldwell,663899,0
20887,"Rusty Cornwell",Rusty,,Cornwell,,,2,R,1,Rep,HD-006,8781490,181858,,Rusty_Cornwell,663647,0
20888,"Dean Davis",Dean,F.,Davis,,,2,R,1,Rep,HD-098,45035090,182085,,Dean_Davis,664064,0
20889,"Thomas Marti",Thomas,,Marti,,T.J.,2,R,1,Rep,HD-075,44212797,182027,,T._Marti,663962,0
20890,"Stan May",Stan,,May,,,2,R,1,Rep,HD-080,45035044,182043,,Stan_May,658639,0
20891,"Kenton Patzkowsky",Kenton,,Patzkowsky,,,2,R,1,Rep,HD-061,44214558,181989,,Kenton_Patzkowsky,663890,0
20892,"Randy Randleman",Randy,D.,Randleman,,,2,R,1,Rep,HD-015,31968163,181875,,Randy_Randleman,663675,0
20893,"Chris Sneed",Chris,,Sneed,,,2,R,1,Rep,HD-014,45034851,181872,,Chris_Sneed,663670,0
20894,"Brenda Stanley",Brenda,,Stanley,,,2,R,2,Sen,SD-042,45034827,181848,,Brenda_Stanley,663627,0
20895,"Jay Steagall",Jay,W.,Steagall,,,2,R,1,Rep,HD-043,45034950,181957,,Jay_Steagall,663827,0
21238,"Chuck Hall",Chuck,,Hall,,,2,R,2,Sen,SD-020,45034796,181819,,Chuck_Hall,482303,0
21326,"Ajay Pittman",Ajay,,Pittman,,,1,D,1,Rep,HD-099,45035096,182092,,Ajay_Pittman,664076,0
21884,"Blake Stephens",Blake,Cowboy,Stephens,,,2,R,2,Sen,SD-003,45034748,180029,,Blake_Cowboy_Stephens,663593,0
21885,"Warren Hamilton",Warren,,Hamilton,,,2,R,2,Sen,SD-007,49636409,192208,,Warren_Hamilton,738109,0
21886,"Jo Dossett",Jo,Anna,Dossett,,,1,D,2,Sen,SD-035,42742970,192188,,Jo_Anna_Dossett,738129,0
21889,"Cody Rogers",Cody,,Rogers,,,2,R,2,Sen,SD-037,49636424,192184,,Cody_Rogers,738136,0
21890,"Jessica Garvin",Jessica,,Garvin,,,2,R,2,Sen,SD-043,44214645,192179,,Jessica_Garvin,738141,0
22506,"Gerrid Kendrix",Gerrid,,Kendrix,,,2,R,1,Rep,HD-052,49636463,192116,,Gerrid_Kendrix,738271,0
22515,"Eddy Dempsey",Eddy,,Dempsey,,,2,R,1,Rep,HD-001,49636432,191958,,Eddy_Dempsey,477973,0
22548,"Mike Dobrinski",Mike,,Dobrinski,,,2,R,1,Rep,HD-059,49636466,192126,,Mike_Dobrinski,738286,0
22549,"Eric Roberts",Eric,Van,Roberts,,,2,R,1,Rep,HD-083,44087032,181832,,Eric_Roberts,663449,0
22558,"Danny Williams",Danny,,Williams,,,2,R,1,Rep,HD-028,16141955,152302,,Danny_Williams_(Oklahoma),495426,0
22574,"Mauree Turner",Mauree,,Turner,,,1,D,1,Rep,HD-088,49636486,192155,,Mauree_Turner,738335,0
22576,"Dick Lowe",Dick,,Lowe,,,2,R,1,Rep,HD-056,38444519,192121,,Dick_Lowe,738277,0
22577,"Preston Stinson",Preston,,Stinson,,,2,R,1,Rep,HD-096,49636495,192166,,Preston_Stinson,738357,0
22578,"Max Wolfley",Max,,Wolfley,,,2,R,1,Rep,HD-095,6477321,67499,,Max_Wolfley,495606,0
22633,"Steve Bashore",Steve,,Bashore,,,2,R,1,Rep,HD-007,49636433,191960,,Steve_Bashore,738156,0
22765,"Bob Culver",Bob,Ed,Culver,,,2,R,1,Rep,HD-004,39827894,24481,,Bob_Ed_Culver,579369,0
22854,"George Burns",George,H.,Burns,,,2,R,2,Sen,SD-005,49636406,192212,,George_Burns,738105,0
22855,"Anthony Moore",Anthony,,Moore,,,2,R,1,Rep,HD-057,46688278,192125,,Anthony_Moore,738283,0
23531,"Dana Prieto",Dana,,Prieto,,,2,R,2,Sen,SD-034,45034818,181839,,Dana_Prieto,0,0
23557,"Kristen Thompson",Kristen,,Thompson,,,2,R,2,Sen,SD-022,55466395,206334,,Kristen_Thompson,0,0
23559,"Todd Gollihare",Todd,,Gollihare,,,2,R,2,Sen,SD-012,55466391,206331,,Todd_Gollihare,0,0
23722,"Arturo Alonso-Sandoval",Arturo,,Alonso-Sandoval,,,1,D,1,Rep,HD-089,55466484,206421,,Arturo_Alonso,808027,0
23723,"Nick Archer",Nick,,Archer,,,2,R,1,Rep,HD-055,55466459,206393,,Nick_Archer,0,0
23724,"Chris Banning",Chris,,Banning,,,2,R,1,Rep,HD-024,53007063,206364,,Chris_Banning,0,0
23725,"Josh Cantrell",Josh,,Cantrell,,,2,R,1,Rep,HD-049,55466452,206388,,Josh_Cantrell,0,0
23726,"Collin Duel",Collin,,Duel,,,2,R,1,Rep,HD-031,55466427,206366,,Collin_Duel,0,0
23727,"John George",John,,George,,,2,R,1,Rep,HD-036,55466436,206373,,John_George_(Oklahoma),0,0
23728,"John Kane",John,B.,Kane,,,2,R,1,Rep,HD-011,48879260,160757,,John_Kane_(Oklahoma),0,0
23729,"Cody Maynard",Cody,,Maynard,,,2,R,1,Rep,HD-021,54870732,206362,,Cody_Maynard,0,0
23730,"Mark Tedford",Mark,,Tedford,,,2,R,1,Rep,HD-069,26764149,206405,,Mark_Tedford,0,0
23731,"Jared Deck",Jared,,Deck,,,1,D,1,Rep,HD-044,48111459,106625,,Jared_Deck,0,0
23732,"Neil Hays",Neil,,Hays,,,2,R,1,Rep,HD-013,55466415,206354,,Neil_Hays,0,0
23733,"Ellyn Hefner",Ellyn,,Hefner,,,1,D,1,Rep,HD-087,55466481,206417,,Ellyn_Hefner,0,0
23734,"Annie Menz",Annie,,Menz,,,1,D,1,Rep,HD-045,54871343,206384,,Annie_Menz,0,0
23735,"Suzanne Schreiber",Suzanne,E.,Schreiber,,,1,D,1,Rep,HD-070,38292550,206407,,Suzanne_Schreiber,0,0
23736,"Clay Staires",Clay,,Staires,,,2,R,1,Rep,HD-066,54871910,206402,,Clay_Staires,0,0
23737,"Amanda Swope",Amanda,,Swope,,,1,D,1,Rep,HD-071,49844529,206408,,Amanda_Swope,0,0
23878,"Ally Seifried",Ally,,Seifried,,,2,R,2,Sen,SD-002,55466383,206325,,Ally_Seifried,0,0
24164,"Jerry Alvord",Jerry,,Alvord,,,2,R,2,Sen,SD-014,46688670,163948,,Jerry_Alvord,0,0
24706,"Grant Green",Grant,,Green,,,2,R,2,Sen,SD-028,22188989,206339,,Grant_Green,808303,0
24707,"Jack Stewart",Jack,,Stewart,,,2,R,2,Sen,SD-018,16902947,133266,,Jack_Stewart,808233,0
24708,"Tom Woods",Tom,,Woods,,,2,R,2,Sen,SD-004,55466389,206329,,Tom_Woods_(Oklahoma),0,0
25063,"Dusty Deevers",Dusty,,Deevers,,,2,R,2,Sen,SD-032,59433418,0,,Dusty_Deevers,0,0
25169,"Erick Harris",Erick,,Harris,,,2,R,1,Rep,HD-039,59459648,181834,,Erick_Harris,0,0
